transaction_id,account_id,transaction_type,amount_aud,currency,merchant_name,transaction_date,posted_date,description,status
TXN_0000177,ACC_000226,debit,3881.85,AUD,Sydney Water,2026-02-01T05:14:17.017232,2026-03-26T13:19:00.026652,mesh bleeding-edge e-markets,failed
TXN_0000178,ACC_000047,credit,4480.59,AUD,Bunnings,2026-02-10T11:56:03.644334,2026-02-02T14:41:35.422817,monetize open-source systems,failed
TXN_0000179,ACC_000063,credit,306.56,AUD,Sydney Water,2026-03-09T15:58:47.649377,2026-02-07T11:21:02.567764,enable 24/365 channels,settled
TXN_0000180,ACC_000076,credit,3778.09,AUD,Woolworths,2026-02-16T16:11:29.528557,2026-03-24T07:50:58.551417,mesh global e-commerce,settled
TXN_0000181,ACC_000168,credit,1366.11,AUD,Rent Payment,2026-04-19T11:26:10.782604,2026-04-17T16:25:59.244917,orchestrate granular vortals,settled
TXN_0000182,ACC_000058,debit,481.81,AUD,Ausgrid,2026-01-25T23:13:59.985587,2026-03-08T19:57:06.989408,drive 24/7 ROI,failed
TXN_0000183,ACC_000259,credit,2725.81,AUD,Spotify,2026-02-17T10:45:56.853551,2026-04-09T00:46:24.033688,drive proactive vortals,settled
TXN_0000184,ACC_000095,debit,1617.64,AUD,Uber Eats,2026-04-09T01:50:23.655244,2026-02-26T03:04:54.248544,deploy seamless systems,settled
TXN_0000185,ACC_000206,credit,3204.52,AUD,Rent Payment,2026-03-27T23:16:19.260392,2026-04-03T19:37:25.659005,whiteboard efficient eyeballs,pending
TXN_0000186,ACC_000201,credit,620.1,AUD,Woolworths,2026-03-30T23:37:40.913548,2026-01-29T11:22:52.661790,reinvent proactive e-business,pending
TXN_0000187,ACC_000318,debit,4164.57,AUD,JB Hi-Fi,2026-03-16T09:21:34.026833,2026-03-15T08:51:38.679510,re-intermediate bleeding-edge metrics,settled
TXN_0000188,ACC_000316,debit,299.01,AUD,Uber Eats,2026-02-09T18:16:09.386478,2026-03-22T17:29:28.435147,seize strategic info-mediaries,failed
TXN_0000189,ACC_000201,credit,3900.69,AUD,BP,2026-01-31T22:22:55.615677,2026-04-06T00:24:48.922838,syndicate out-of-the-box ROI,pending
TXN_0000190,ACC_000013,credit,3241.32,AUD,Sydney Water,2026-04-06T13:21:16.466852,2026-03-05T02:16:38.962788,enable granular solutions,failed
TXN_0000191,ACC_000251,debit,2343.64,AUD,Rent Payment,2026-02-09T05:30:17.315222,2026-02-25T15:18:27.309545,implement real-time e-markets,settled
TXN_0000192,ACC_000098,credit,4427.26,AUD,BP,2026-02-08T21:28:19.555461,2026-03-21T06:50:50.741295,aggregate best-of-breed partnerships,failed
TXN_0000193,ACC_000318,debit,855.54,AUD,Salary,2026-02-04T19:14:38.097381,2026-04-15T18:54:17.961745,grow holistic vortals,settled
TXN_0000194,ACC_000118,credit,750.44,AUD,Salary,2026-04-07T20:59:19.662498,2026-04-09T17:56:33.857584,brand wireless paradigms,settled
TXN_0000195,ACC_000290,debit,2086.91,AUD,Coles,2026-03-15T13:53:01.352796,2026-04-04T01:18:16.530987,drive turn-key interfaces,failed
TXN_0000196,ACC_000041,debit,3504.62,AUD,Sydney Water,2026-03-15T21:36:19.905434,2026-03-27T16:29:08.038209,expedite robust deliverables,failed
TXN_0000197,ACC_000047,credit,1861.9,AUD,Bunnings,2026-01-29T16:52:41.492732,2026-03-01T23:39:35.696763,matrix revolutionary action-items,pending
TXN_0000198,ACC_000250,debit,3971.64,AUD,Shell,2026-03-07T13:09:09.826520,2026-02-24T11:16:30.665041,extend revolutionary schemas,settled
TXN_0000199,ACC_000299,debit,411.72,AUD,AGL Energy,2026-02-23T17:32:03.696492,2026-03-29T17:30:01.167803,streamline dynamic technologies,settled
TXN_0000200,ACC_000033,credit,3271.34,AUD,Spotify,2026-02-28T10:11:28.929795,2026-04-09T11:03:13.551273,revolutionize front-end bandwidth,settled
TXN_0000201,ACC_000155,credit,199.01,AUD,Shell,2026-02-03T20:21:57.814810,2026-02-15T08:42:05.784222,redefine scalable deliverables,failed
TXN_0000202,ACC_000279,debit,730.82,AUD,Ausgrid,2026-04-11T04:41:39.828347,2026-03-02T14:05:07.939085,visualize customized infrastructures,settled
TXN_0000203,ACC_000171,credit,1393.87,AUD,Uber Eats,2026-03-25T21:40:19.450648,2026-01-30T01:12:20.254630,revolutionize global interfaces,settled
TXN_0000204,ACC_000264,debit,530.32,AUD,JB Hi-Fi,2026-02-26T02:02:35.156439,2026-03-01T10:40:06.407291,reinvent ubiquitous applications,settled
TXN_0000205,ACC_000262,credit,56.42,AUD,Uber Eats,2026-04-10T13:26:55.736638,2026-04-10T11:40:19.198594,matrix ubiquitous infrastructures,failed
TXN_0000206,ACC_000002,credit,1071.6,AUD,Uber Eats,2026-02-11T08:55:57.918745,2026-03-23T02:51:52.722701,redefine granular initiatives,pending
TXN_0000207,ACC_000165,credit,358.7,AUD,JB Hi-Fi,2026-01-28T01:43:41.086172,2026-03-24T10:12:16.895818,whiteboard bricks-and-clicks infrastructures,failed
TXN_0000208,ACC_000113,debit,221.56,AUD,AGL Energy,2026-03-08T00:12:01.371970,2026-02-23T10:23:01.422258,generate granular architectures,settled
TXN_0000209,ACC_000012,debit,3842.45,AUD,Rent Payment,2026-03-10T09:30:07.606497,2026-01-23T19:35:31.705036,leverage open-source networks,failed
TXN_0000210,ACC_000123,credit,4141.85,AUD,BP,2026-04-08T06:46:28.818058,2026-04-07T12:07:39.197317,leverage B2B ROI,settled
TXN_0000211,ACC_000064,credit,2750.49,AUD,Spotify,2026-03-30T02:08:01.250167,2026-01-24T11:35:08.371933,monetize extensible systems,failed
TXN_0000212,ACC_000234,debit,4348.37,AUD,Shell,2026-02-14T20:31:15.459170,2026-02-05T03:03:30.301027,productize end-to-end solutions,settled
TXN_0000213,ACC_000035,credit,1453.71,AUD,Rent Payment,2026-01-20T04:23:09.819468,2026-03-29T18:00:35.796208,implement ubiquitous models,settled
TXN_0000214,ACC_000317,credit,3795.13,AUD,Uber Eats,2026-04-06T20:26:34.374714,2026-03-09T18:43:03.017083,implement rich action-items,settled
TXN_0000215,ACC_000044,credit,1482.44,AUD,JB Hi-Fi,2026-02-08T09:12:09.010049,2026-03-20T05:12:41.551349,target transparent systems,settled
TXN_0000216,ACC_000258,debit,493.2,AUD,AGL Energy,2026-01-27T00:16:10.637457,2026-03-14T20:58:31.963002,incentivize efficient e-business,failed
TXN_0000217,ACC_000034,credit,3258.75,AUD,Ausgrid,2026-03-17T10:36:27.069072,2026-04-03T16:13:01.938793,architect scalable ROI,settled
TXN_0000218,ACC_000173,credit,1169.58,AUD,Spotify,2026-02-02T04:59:17.963765,2026-03-19T15:49:59.005004,integrate B2B paradigms,settled
TXN_0000219,ACC_000046,credit,2339.4,AUD,Uber Eats,2026-03-20T21:28:03.117950,2026-04-05T06:51:58.252723,monetize open-source infrastructures,settled
TXN_0000220,ACC_000258,debit,3189.08,AUD,Woolworths,2026-01-24T06:39:45.876735,2026-02-26T09:22:55.039899,reinvent granular methodologies,settled
TXN_0000221,ACC_000008,credit,2815.14,AUD,Rent Payment,2026-02-14T11:01:01.116401,2026-03-20T08:21:07.776515,scale virtual bandwidth,settled
TXN_0000222,ACC_000259,credit,1864.06,AUD,Netflix,2026-03-28T07:19:05.474997,2026-02-21T06:45:44.923692,integrate e-business content,settled
TXN_0000223,ACC_000003,debit,3105.54,AUD,Coles,2026-02-17T22:03:00.712136,2026-04-10T15:25:09.540022,transition innovative e-commerce,settled
TXN_0000224,ACC_000123,credit,3452.0,AUD,Shell,2026-04-05T18:18:13.683537,2026-01-25T16:59:41.538064,syndicate global initiatives,settled
TXN_0000225,ACC_000162,debit,3744.44,AUD,Rent Payment,2026-03-23T09:07:58.753736,2026-02-13T13:29:56.588438,mesh transparent deliverables,settled
TXN_0000226,ACC_000286,credit,4122.86,AUD,AGL Energy,2026-02-07T18:01:15.591507,2026-02-07T16:18:18.422814,streamline sticky networks,settled
TXN_0000227,ACC_000195,debit,2822.96,AUD,Netflix,2026-03-26T12:58:06.969675,2026-03-17T11:20:55.586435,evolve compelling metrics,settled
TXN_0000228,ACC_000186,credit,4175.16,AUD,Netflix,2026-04-13T21:57:39.663153,2026-04-18T15:06:59.167668,envisioneer cutting-edge metrics,settled
TXN_0004731,ACC_000238,credit,2498.96,AUD,AGL Energy,2026-04-06T03:59:55.013566,2026-02-12T05:37:14.465490,maximize synergistic channels,settled
TXN_0000230,ACC_000145,debit,4363.31,AUD,Woolworths,2026-03-16T03:37:16.891077,2026-03-05T12:58:20.492277,drive rich models,settled
TXN_0000231,ACC_000155,debit,2570.06,AUD,Spotify,2026-04-02T13:59:33.278901,2026-04-09T09:28:06.785163,enhance distributed solutions,settled
TXN_0000232,ACC_000314,credit,3174.14,AUD,Woolworths,2026-01-20T00:10:11.212348,2026-01-22T00:33:59.337501,whiteboard 24/7 e-tailers,settled
TXN_0000233,ACC_000168,debit,2237.5,AUD,Uber Eats,2026-04-01T19:48:50.395363,2026-04-19T18:34:00.968377,deploy revolutionary supply-chains,settled
TXN_0000234,ACC_000088,credit,788.79,AUD,Woolworths,2026-02-20T07:59:56.745599,2026-04-02T09:48:32.394949,architect value-added functionalities,settled
TXN_0000235,ACC_000035,credit,2277.72,AUD,Salary,2026-02-06T23:19:09.192320,2026-02-14T05:04:07.244476,generate innovative content,failed
TXN_0000236,ACC_000062,debit,1531.51,AUD,Rent Payment,2026-02-15T21:22:06.341819,2026-03-10T08:44:28.228813,revolutionize clicks-and-mortar initiatives,failed
TXN_0000237,ACC_000127,credit,646.11,AUD,Rent Payment,2026-03-22T14:09:37.092519,2026-02-19T14:05:45.686749,drive proactive ROI,failed
TXN_0000238,ACC_000287,debit,924.53,AUD,BP,2026-02-06T07:49:43.149287,2026-04-04T21:49:03.534134,re-contextualize compelling info-mediaries,failed
TXN_0000239,ACC_000042,debit,1400.45,AUD,Rent Payment,2026-04-01T14:49:28.088654,2026-03-18T23:21:49.667888,syndicate B2C functionalities,failed
TXN_0000240,ACC_000034,credit,2101.74,AUD,Netflix,2026-03-02T07:41:23.073006,2026-04-07T17:38:22.549638,productize open-source bandwidth,settled
TXN_0000241,ACC_000007,credit,2875.37,AUD,JB Hi-Fi,2026-03-31T10:10:16.722229,2026-02-26T02:53:37.036039,extend leading-edge deliverables,settled
TXN_0000242,ACC_000118,credit,2395.94,AUD,AGL Energy,2026-02-15T19:20:14.973868,2026-03-26T02:40:39.264220,harness vertical e-tailers,settled
TXN_0000243,ACC_000111,debit,710.0,AUD,Spotify,2026-03-12T19:56:02.065565,2026-02-18T17:16:07.220011,redefine synergistic partnerships,failed
TXN_0000244,ACC_000214,debit,930.79,AUD,Shell,2026-04-17T03:07:10.961979,2026-02-14T02:32:55.182813,utilize cross-platform architectures,settled
TXN_0000245,ACC_000051,credit,2584.01,AUD,Kmart,2026-03-17T06:01:06.351056,2026-04-05T16:21:05.305901,maximize integrated ROI,failed
TXN_0000414,ACC_000137,credit,229.69,AUD,Coles,2026-03-14T10:22:09.958025,2026-04-07T16:16:38.537345,engineer extensible vortals,pending
TXN_0000247,ACC_000022,debit,1919.96,AUD,Spotify,2026-03-24T18:00:33.955183,2026-02-13T07:11:21.911479,evolve rich action-items,failed
TXN_0000248,ACC_000266,credit,2773.99,AUD,Rent Payment,2026-02-22T07:22:31.893874,2026-04-04T12:22:59.278302,monetize killer deliverables,settled
TXN_0000249,ACC_000298,debit,4381.61,AUD,Uber Eats,2026-02-16T01:45:45.090151,2026-01-29T23:10:28.373147,generate robust solutions,failed
TXN_0000250,ACC_000046,debit,3658.11,AUD,Uber Eats,2026-04-12T01:35:57.507795,2026-02-28T19:18:25.347068,utilize compelling mindshare,settled
TXN_0000251,ACC_000182,credit,3080.62,AUD,Uber Eats,2026-02-02T17:33:46.795457,2026-02-19T11:24:19.271363,syndicate extensible vortals,pending
TXN_0000252,ACC_000095,debit,648.03,AUD,Kmart,2026-02-01T18:16:20.292858,2026-04-08T07:50:26.910769,transition end-to-end e-tailers,settled
TXN_0000253,ACC_000160,debit,3148.72,AUD,Ausgrid,2026-03-26T01:49:39.236401,2026-03-02T04:59:26.760935,unleash one-to-one synergies,settled
TXN_0000254,ACC_000182,credit,137.64,AUD,Shell,2026-02-16T20:28:28.727605,2026-01-23T19:51:34.997460,iterate e-business supply-chains,pending
TXN_0000255,ACC_000186,debit,1271.23,AUD,Spotify,2026-03-02T21:12:25.017706,2026-01-24T00:25:00.851709,mesh extensible web-readiness,settled
TXN_0000256,ACC_000212,debit,1826.48,AUD,Coles,2026-03-12T20:17:03.272368,2026-02-16T22:59:01.178206,productize best-of-breed vortals,settled
TXN_0000257,ACC_000231,debit,3566.25,AUD,BP,2026-02-06T21:57:17.663284,2026-02-14T15:44:25.924525,incubate turn-key systems,failed
TXN_0000258,ACC_000168,debit,2794.51,AUD,Uber Eats,2026-03-21T06:22:58.550258,2026-02-13T09:41:17.111091,leverage efficient initiatives,pending
TXN_0000259,ACC_000026,credit,938.26,AUD,BP,2026-01-21T05:42:34.235205,2026-03-16T22:18:58.029781,deliver sticky e-tailers,pending
TXN_0000260,ACC_000239,credit,2451.05,AUD,AGL Energy,2026-03-09T16:37:01.279049,2026-03-10T07:23:05.348526,empower B2B technologies,settled
TXN_0000261,ACC_000306,credit,515.78,AUD,Shell,2026-03-12T12:46:26.961976,2026-02-04T06:42:32.209278,monetize cross-platform users,failed
TXN_0000262,ACC_000036,credit,794.02,AUD,Coles,2026-02-28T19:02:02.035741,2026-01-31T13:42:53.440055,syndicate scalable platforms,failed
TXN_0000263,ACC_000040,credit,1474.35,AUD,Woolworths,2026-02-23T09:19:48.795506,2026-01-27T14:46:23.857704,strategize virtual metrics,settled
TXN_0000264,ACC_000088,debit,3992.85,AUD,AGL Energy,2026-04-10T01:54:39.356316,2026-03-17T12:24:42.084384,scale customized e-business,settled
TXN_0000265,ACC_000316,debit,2974.47,AUD,Kmart,2026-02-20T20:54:12.657889,2026-02-18T18:35:32.375648,aggregate strategic bandwidth,pending
TXN_0000266,ACC_000259,credit,881.71,AUD,Shell,2026-03-11T23:10:47.614359,2026-01-28T05:27:14.171580,exploit plug-and-play platforms,settled
TXN_0000267,ACC_000239,credit,4133.38,AUD,Sydney Water,2026-03-01T20:49:00.511727,2026-03-22T11:13:38.732087,unleash plug-and-play info-mediaries,settled
TXN_0000268,ACC_000034,debit,2752.29,AUD,Rent Payment,2026-02-09T17:12:52.205377,2026-02-09T00:09:03.673657,cultivate back-end relationships,settled
TXN_0000269,ACC_000121,debit,1662.45,AUD,Woolworths,2026-02-24T03:38:28.117158,2026-03-23T19:55:21.293537,repurpose open-source vortals,settled
TXN_0000270,ACC_000296,credit,494.98,AUD,Woolworths,2026-03-01T15:50:47.134432,2026-01-22T14:07:31.892079,syndicate one-to-one convergence,settled
TXN_0000271,ACC_000174,credit,2814.03,AUD,BP,2026-03-03T22:38:36.619338,2026-04-05T23:36:36.457142,envisioneer cross-media metrics,pending
TXN_0000272,ACC_000175,debit,2981.7,AUD,JB Hi-Fi,2026-03-12T14:03:36.134650,2026-03-06T13:55:34.602472,strategize sticky vortals,failed
TXN_0000273,ACC_000157,credit,3780.07,AUD,Rent Payment,2026-03-10T22:02:19.312098,2026-01-26T05:57:02.945889,monetize plug-and-play interfaces,settled
TXN_0003988,ACC_000047,debit,324.25,AUD,AGL Energy,2026-03-14T00:18:45.599465,2026-02-10T08:04:39.468952,incentivize granular info-mediaries,pending
TXN_0000275,ACC_000047,debit,618.79,AUD,Rent Payment,2026-02-23T09:47:54.783450,2026-02-19T12:41:51.294001,transition user-centric e-commerce,pending
TXN_0000276,ACC_000293,credit,2805.18,AUD,BP,2026-03-11T21:55:52.246426,2026-02-19T15:54:31.690128,scale web-enabled ROI,failed
TXN_0000277,ACC_000181,credit,1599.85,AUD,Spotify,2026-03-20T11:59:50.909859,2026-01-26T21:00:24.874529,re-contextualize holistic initiatives,settled
TXN_0000278,ACC_000243,credit,3810.85,AUD,Netflix,2026-03-14T03:49:38.538398,2026-03-02T12:38:13.985209,engage mission-critical systems,settled
TXN_0000279,ACC_000168,credit,152.03,AUD,Uber Eats,2026-02-04T17:17:27.041112,2026-04-15T21:27:47.679043,optimize sticky methodologies,settled
TXN_0000280,ACC_000041,credit,4327.88,AUD,Sydney Water,2026-04-03T03:08:20.814581,2026-03-30T06:51:24.114098,synergize world-class models,failed
TXN_0000281,ACC_000314,credit,2093.02,AUD,Salary,2026-03-18T21:55:53.361724,2026-01-25T09:33:23.754871,architect global applications,failed
TXN_0000282,ACC_000034,debit,2126.82,AUD,AGL Energy,2026-04-11T03:47:16.692651,2026-03-18T02:48:06.808506,implement B2B web services,settled
TXN_0000283,ACC_000289,credit,2759.26,AUD,Netflix,2026-02-02T07:03:44.973475,2026-03-08T16:16:03.264682,synergize customized solutions,settled
TXN_0000284,ACC_000188,credit,2307.72,AUD,Sydney Water,2026-02-07T08:59:03.238468,2026-04-08T19:59:37.541877,monetize seamless e-commerce,settled
TXN_0000285,ACC_000171,credit,4322.67,AUD,Kmart,2026-03-25T11:11:02.541542,2026-04-12T05:24:34.903614,evolve value-added e-business,settled
TXN_0000286,ACC_000012,credit,3271.78,AUD,Woolworths,2026-04-18T15:25:32.738663,2026-02-25T05:49:17.107317,enable distributed markets,pending
TXN_0000287,ACC_000244,debit,2578.51,AUD,Kmart,2026-02-22T02:16:35.220431,2026-03-10T06:20:48.822229,streamline clicks-and-mortar schemas,failed
TXN_0000288,ACC_000008,credit,2182.19,AUD,Coles,2026-04-03T17:34:55.533584,2026-02-21T04:43:24.247219,cultivate front-end web-readiness,settled
TXN_0000289,ACC_000101,debit,2771.67,AUD,Kmart,2026-02-10T00:52:33.341527,2026-03-24T01:33:15.356532,strategize turn-key architectures,settled
TXN_0000290,ACC_000306,debit,2717.79,AUD,Sydney Water,2026-02-25T09:47:07.921436,2026-02-28T00:45:55.816397,architect virtual info-mediaries,settled
TXN_0000291,ACC_000279,credit,1664.9,AUD,Ausgrid,2026-02-01T09:08:37.499593,2026-03-10T20:27:56.196511,e-enable bricks-and-clicks e-markets,settled
TXN_0000292,ACC_000198,debit,3597.47,AUD,Shell,2026-02-02T17:58:20.453990,2026-04-19T15:15:36.190449,repurpose end-to-end channels,settled
TXN_0000293,ACC_000057,debit,3769.51,AUD,BP,2026-01-20T21:49:01.003014,2026-03-19T05:16:32.751286,orchestrate holistic web services,pending
TXN_0000294,ACC_000096,credit,3267.41,AUD,Spotify,2026-02-28T04:06:10.260141,2026-04-18T23:37:30.384251,evolve global experiences,settled
TXN_0000295,ACC_000022,credit,3400.04,AUD,Bunnings,2026-04-02T09:35:19.995338,2026-04-07T06:41:05.877744,productize cutting-edge e-business,pending
TXN_0000296,ACC_000163,credit,1357.2,AUD,Ausgrid,2026-02-05T01:07:02.404311,2026-03-06T17:05:28.374609,engage customized architectures,failed
TXN_0000297,ACC_000095,credit,3076.27,AUD,Kmart,2026-02-20T20:13:07.024719,2026-02-05T14:03:49.077981,expedite clicks-and-mortar networks,settled
TXN_0000298,ACC_000222,credit,54.87,AUD,Uber Eats,2026-03-05T16:46:26.549245,2026-03-26T15:31:40.443364,unleash real-time e-markets,pending
TXN_0000299,ACC_000287,credit,4327.99,AUD,Woolworths,2026-04-13T06:08:03.176038,2026-03-12T17:40:33.898078,integrate robust networks,settled
TXN_0000300,ACC_000223,credit,4302.89,AUD,Salary,2026-03-04T08:36:50.995187,2026-02-22T00:53:05.183852,benchmark compelling infrastructures,settled
TXN_0000301,ACC_000136,credit,1202.99,AUD,AGL Energy,2026-02-01T15:39:50.243747,2026-03-26T16:20:53.791139,iterate efficient bandwidth,failed
TXN_0000302,ACC_000160,credit,3479.52,AUD,Sydney Water,2026-03-07T09:21:57.700024,2026-03-07T23:12:20.433960,re-intermediate e-business action-items,failed
TXN_0000303,ACC_000079,credit,3050.22,AUD,Shell,2026-03-03T09:15:01.426583,2026-03-27T14:47:49.196596,repurpose intuitive methodologies,failed
TXN_0000801,ACC_000003,debit,3742.86,AUD,Netflix,2026-03-17T21:31:13.276161,2026-04-01T16:38:49.919224,monetize scalable supply-chains,settled
TXN_0000305,ACC_000289,credit,1582.8,AUD,Kmart,2026-03-09T00:25:36.642326,2026-01-20T20:02:49.719602,target collaborative networks,settled
TXN_0000306,ACC_000010,debit,2787.86,AUD,Spotify,2026-03-26T21:47:39.920938,2026-02-26T18:08:59.249189,exploit distributed technologies,settled
TXN_0000307,ACC_000252,debit,3186.78,AUD,Rent Payment,2026-02-03T22:34:21.474098,2026-03-23T10:03:55.842402,expedite seamless networks,failed
TXN_0000308,ACC_000046,credit,2954.29,AUD,Spotify,2026-02-12T07:18:43.829841,2026-03-17T12:02:35.219615,benchmark frictionless networks,settled
TXN_0000309,ACC_000041,debit,1141.13,AUD,Salary,2026-01-24T12:15:14.224138,2026-04-18T23:56:34.913332,exploit proactive technologies,settled
TXN_0000310,ACC_000269,credit,4152.25,AUD,BP,2026-03-04T11:50:13.223296,2026-01-31T06:41:20.704434,optimize efficient portals,settled
TXN_0000311,ACC_000102,debit,3513.62,AUD,Woolworths,2026-01-31T19:02:19.419582,2026-02-14T03:39:15.739200,iterate dot-com synergies,pending
TXN_0000312,ACC_000159,credit,4481.82,AUD,Rent Payment,2026-03-27T14:14:31.193547,2026-03-15T05:00:34.292627,redefine B2C web services,settled
TXN_0000313,ACC_000072,credit,313.69,AUD,JB Hi-Fi,2026-03-01T01:31:33.031865,2026-04-02T13:41:27.215732,morph web-enabled models,failed
TXN_0000314,ACC_000160,debit,2905.21,AUD,Netflix,2026-02-05T03:18:10.268163,2026-03-08T07:54:53.734823,integrate cross-platform infrastructures,pending
TXN_0000315,ACC_000088,debit,4106.87,AUD,Coles,2026-04-16T22:13:17.647601,2026-03-14T11:07:48.858342,transition B2C models,settled
